wine_id,vintage_id,full_name,wine_name,winery_name,vintage_year,rating,ratings_count,wine_type,region,country,is_natural,vivino_url,scraped_at
10403536,,H. Blin Selection Parcellaire Meunier Blanc de Noirs Champagne,Selection Parcellaire Meunier Blanc de Noirs Champagne,H. Blin,,4.1,75,Sparkling,Champagne,France,FALSE,https://www.vivino.com/selection-parcellaire-meunier-blanc-de-noirs-champagne/w/10403536,2026-02-17T15:43:17.202Z
11381477,,H. Blin L'Esprit Nature Blanc de Noirs Champagne,L'Esprit Nature Blanc de Noirs Champagne,H. Blin,,4,38,Sparkling,Champagne,France,FALSE,https://www.vivino.com/l-esprit-nature-blanc-de-noirs-champagne/w/11381477,2026-02-17T15:43:20.944Z
6232276,,H. Blin Rosé de Saignée Extra Brut Edition Limitée Champagne,Rosé de Saignée Extra Brut Edition Limitée Champagne,H. Blin,,4,27,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-de-saignee-extra-brut-edition-limitee-champagne/w/6232276,2026-02-17T15:43:23.126Z
2653773,10410337,H. Goutorbe Collection René Ay Champagne U.V.,Collection René Ay Champagne,H. Goutorbe,1974,4.3,206,Sparkling,Champagne,France,FALSE,https://www.vivino.com/collection-rene-ay-champagne/w/2653773,2026-02-17T15:31:53.272Z
6366905,157225470,H. Goutorbe Brut Champagne U.V.,Brut Champagne,H. Goutorbe,1999,4,27,Sparkling,Champagne,France,FALSE,https://www.vivino.com/brut-champagne/w/6366905,2026-02-17T15:32:12.479Z
2653773,158283399,H. Goutorbe Collection René Ay Champagne 2004,Collection René Ay Champagne,H. Goutorbe,2004,4.3,100,Sparkling,Champagne,France,FALSE,https://www.vivino.com/collection-rene-ay-champagne/w/2653773,2026-02-17T15:31:51.598Z
1761130,2846658,H. Goutorbe Elisabeth Avril Brut Ay Champagne U.V.,Elisabeth Avril Brut Ay Champagne,H. Goutorbe,2024,4,95,Sparkling,Champagne,France,FALSE,https://www.vivino.com/elisabeth-avril-brut-ay-champagne/w/1761130,2026-02-17T15:32:05.874Z
2067120,,Heidsieck & Co. Monopole Gold Top Brut Champagne,Gold Top Brut Champagne,Heidsieck & Co. Monopole,,4,3289,Sparkling,Champagne,France,FALSE,https://www.vivino.com/gold-top-brut-champagne/w/2067120,2026-02-17T15:25:35.698Z
10501923,,Heidsieck & Co. Monopole Edition Jönköping Brut Champagne,Edition Jönköping Brut Champagne,Heidsieck & Co. Monopole,,4,1721,Sparkling,Champagne,France,FALSE,https://www.vivino.com/edition-jonkoping-brut-champagne/w/10501923,2026-02-17T15:25:39.313Z
2339375,,Heidsieck & Co. Monopole Brut Impératrice Champagne,Brut Impératrice Champagne,Heidsieck & Co. Monopole,,4.1,1019,Sparkling,Champagne,France,FALSE,https://www.vivino.com/brut-imperatrice-champagne/w/2339375,2026-02-17T15:25:42.107Z
6727364,,Heidsieck & Co. Monopole Gout Americain Extra Dry Champagne,Gout Americain Extra Dry Champagne,Heidsieck & Co. Monopole,,4.1,728,Sparkling,Champagne,France,FALSE,https://www.vivino.com/gout-americain-extra-dry-champagne/w/6727364,2026-02-17T15:25:44.557Z
9935977,,Heidsieck & Co. Monopole 25 Anniversary Black Top Brut Champagne,25 Anniversary Black Top Brut Champagne,Heidsieck & Co. Monopole,,4,256,Sparkling,Champagne,France,FALSE,https://www.vivino.com/twentyfive-anniversary-black-top-brut-champagne-champagne-sparkling/w/9935977,2026-02-17T15:25:47.970Z
6326580,,Heidsieck & Co. Monopole Classic Top Brut Champagne,Classic Top Brut Champagne,Heidsieck & Co. Monopole,,4,204,Sparkling,Champagne,France,FALSE,https://www.vivino.com/classic-top-brut-champagne/w/6326580,2026-02-17T15:25:50.917Z
8332013,,Heidsieck & Co. Monopole Brut Cuvée Privilégiée Champagne,Brut Cuvée Privilégiée Champagne,Heidsieck & Co. Monopole,,4.1,189,Sparkling,Champagne,France,FALSE,https://www.vivino.com/brut-cuvee-privilegiee-champagne/w/8332013,2026-02-17T15:25:55.115Z
7681958,,Heidsieck & Co. Monopole Millésime Champagne,Millésime Champagne,Heidsieck & Co. Monopole,,4.2,133,Sparkling,Champagne,France,FALSE,https://www.vivino.com/millesime-champagne/w/7681958,2026-02-17T15:25:57.895Z
8670463,,Heidsieck & Co. Monopole Cuvée Nautique Extra Dry Champagne,Cuvée Nautique Extra Dry Champagne,Heidsieck & Co. Monopole,,4.4,103,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-nautique-extra-dry-champagne/w/8670463,2026-02-17T15:26:00.816Z
2043609,,Heidsieck & Co. Monopole Brut Diamant Bleu Champagne,Brut Diamant Bleu Champagne,Heidsieck & Co. Monopole,,4.4,50,Sparkling,Champagne,France,FALSE,https://www.vivino.com/champagne-brut-diamant-bleu/w/2043609,2026-02-17T15:26:04.522Z
6696881,,Henri Dosnon Origin.al Champagne,Origin.al Champagne,Henri Dosnon,,4.2,307,Sparkling,Champagne,France,FALSE,https://www.vivino.com/origin-al-champagne/w/6696881,2026-02-17T15:37:50.411Z
5047105,,Henri Giraud Esprit Nature Champagne,Esprit Nature Champagne,Henri Giraud,,4.1,9691,Sparkling,Champagne,France,FALSE,https://www.vivino.com/esprit-nature-champagne/w/5047105,2026-02-17T14:11:11.356Z
3982583,,Henri Giraud Blanc de Craie,Blanc de Craie,Henri Giraud,,4.2,2712,Sparkling,Champagne,France,FALSE,https://www.vivino.com/blanc-de-craie/w/3982583,2026-02-17T14:11:17.024Z
8308611,,Henri Giraud Hommage Au Pinot Noir Aÿ Champagne,Hommage Au Pinot Noir Aÿ Champagne,Henri Giraud,,4.3,2694,Sparkling,Champagne,France,FALSE,https://www.vivino.com/hommage-au-pinot-noir-ay-champagne/w/8308611,2026-02-17T14:11:20.985Z
1214608,,Henri Giraud Hommage à François Hémart Brut Aÿ Champagne,Hommage à François Hémart Brut Aÿ Champagne,Henri Giraud,,4.1,2679,Sparkling,Champagne,France,FALSE,https://www.vivino.com/hommage-a-francois-hemart-brut-ay-champagne/w/1214608,2026-02-17T14:11:25.735Z
4583445,,Henri Giraud Dame-Jane Rosé Champagne,Dame-Jane Rosé Champagne,Henri Giraud,,4.2,1732,Sparkling,Champagne,France,FALSE,https://www.vivino.com/dame-jane-rose-champagne/w/4583445,2026-02-17T14:11:31.457Z
1187491,,Henri Giraud Code Noir Brut Champagne,Code Noir Brut Champagne,Henri Giraud,,4.2,1006,Sparkling,Champagne,France,FALSE,https://www.vivino.com/code-noir-brut-champagne/w/1187491,2026-02-17T14:11:36.647Z
7763337,165526146,Henri Giraud Argonne Rosé 2012,Argonne Rosé,Henri Giraud,2012,4.6,27,Sparkling,Champagne,France,FALSE,https://www.vivino.com/argonne-rose/w/7763337,2026-02-17T14:12:02.156Z
10959111,172328299,Henri Giraud Julemont Brut Champagne Grand Cru 'Ay' U.V.,Julemont Brut Champagne Grand Cru 'Ay',Henri Giraud,2016,4.4,312,Sparkling,Champagne,France,FALSE,https://www.vivino.com/julemont-brut-champagne-grand-cru-ay/w/10959111,2026-02-17T14:11:43.220Z
12867133,178793751,Henri Giraud PR 19/90 U.V.,PR 19/90,Henri Giraud,2017,4.4,50,Sparkling,Champagne,France,FALSE,https://www.vivino.com/pr-19-90/w/12867133,2026-02-17T14:12:08.769Z
2248115,4503688,Henri Giraud Esprit de Giraud Blanc de Blancs Brut Aÿ Champagne N.V.,Esprit de Giraud Blanc de Blancs Brut Aÿ Champagne,Henri Giraud,2024,4,220,Sparkling,Champagne,France,FALSE,https://www.vivino.com/esprit-de-giraud-blanc-de-blancs-brut-ay-champagne/w/2248115,2026-02-17T14:11:48.736Z
89318,1933330,Henri Giraud Code Noir Brut Rosé Champagne N.V.,Code Noir Brut Rosé Champagne,Henri Giraud,2024,4.2,69,Sparkling,Champagne,France,FALSE,https://www.vivino.com/code-noir-brut-rose-champagne/w/89318,2026-02-17T14:11:56.157Z
7160150,160052114,Henri Giraud La Petite Robe Pinot Noir U.V.,La Petite Robe Pinot Noir,Henri Giraud,2024,4.3,36,Sparkling,Champagne,France,FALSE,https://www.vivino.com/la-petite-robe-pinot-noir/w/7160150,2026-02-17T14:12:15.057Z
6545688,,Henriet-Bazin Marie-Amélie Premier Cru Blanc de Blancs Champagne,Marie-Amélie Premier Cru Blanc de Blancs Champagne,Henriet-Bazin,,4.1,419,Sparkling,Champagne,France,FALSE,https://www.vivino.com/marie-amelie-premier-cru-blanc-de-blancs-champagne-champagne/w/6545688,2026-02-17T15:18:26.522Z
3853389,,Henriet-Bazin Blanc de Noirs Brut Pinot Meunier Champagne,Blanc de Noirs Brut Pinot Meunier Champagne,Henriet-Bazin,,4.1,394,Sparkling,Champagne,France,FALSE,https://www.vivino.com/blanc-de-noirs-brut-pinot-meunier-champagne/w/3853389,2026-02-17T15:18:29.600Z
6776903,,Henriet-Bazin Eusébe Champagne,Eusébe Champagne,Henriet-Bazin,,4.3,239,Sparkling,Champagne,France,FALSE,https://www.vivino.com/eusebe-champagne/w/6776903,2026-02-17T15:18:33.487Z
1145791,,Henriot Souverain Brut Champagne,Souverain Brut Champagne,Henriot,,4,16169,Sparkling,Champagne,France,FALSE,https://www.vivino.com/souverain-brut-champagne/w/1145791,2026-02-17T14:09:52.257Z
1151129,,Henriot Millésimé Brut Champagne,Millésimé Brut Champagne,Henriot,,4.2,7292,Sparkling,Champagne,France,FALSE,https://www.vivino.com/millesime-brut-champagne/w/1151129,2026-02-17T14:09:56.571Z
1151126,,Henriot Blanc de Blancs Champagne,Blanc de Blancs Champagne,Henriot,,4.1,6747,Sparkling,Champagne,France,FALSE,https://www.vivino.com/blanc-de-blancs-champagne/w/1151126,2026-02-17T14:09:59.402Z
1151127,,Henriot Rosé Brut Champagne,Rosé Brut Champagne,Henriot,,4,2060,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-brut-champagne/w/1151127,2026-02-17T14:10:15.825Z
1543485,2223402,Henriot Cuvée Baccarat Champagne U.V.,Cuvée Baccarat Champagne,Henriot,1977,4.2,27,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-baccarat-champagne/w/1543485,2026-02-17T14:11:06.115Z
2467245,7165848,Henriot Rosé Millésimé Brut Champagne 1988,Rosé Millésimé Brut Champagne,Henriot,1988,4.4,43,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:10.158Z
3630450,30028603,Henriot Cuvée des Enchanteleurs Brut Champagne 1988,Cuvée des Enchanteleurs Brut Champagne,Henriot,1988,4.6,55,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.506Z
2467245,9674272,Henriot Rosé Millésimé Brut Champagne 1989,Rosé Millésimé Brut Champagne,Henriot,1989,4.4,29,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:10.017Z
3630450,30699518,Henriot Cuvée des Enchanteleurs Brut Champagne 1989,Cuvée des Enchanteleurs Brut Champagne,Henriot,1989,4.7,63,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.486Z
2467245,6818139,Henriot Rosé Millésimé Brut Champagne 1990,Rosé Millésimé Brut Champagne,Henriot,1990,4.5,37,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.989Z
3630450,30028604,Henriot Cuvée des Enchanteleurs Brut Champagne 1990,Cuvée des Enchanteleurs Brut Champagne,Henriot,1990,4.5,104,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.394Z
3630450,30028605,Henriot Cuvée des Enchanteleurs Brut Champagne 1995,Cuvée des Enchanteleurs Brut Champagne,Henriot,1995,4.4,225,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.372Z
2467245,8049651,Henriot Rosé Millésimé Brut Champagne 1996,Rosé Millésimé Brut Champagne,Henriot,1996,4.1,28,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.913Z
3630450,30028606,Henriot Cuvée des Enchanteleurs Brut Champagne 1996,Cuvée des Enchanteleurs Brut Champagne,Henriot,1996,4.4,329,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.289Z
2467245,6731214,Henriot Rosé Millésimé Brut Champagne 1998,Rosé Millésimé Brut Champagne,Henriot,1998,4.2,31,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.893Z
3630450,30028607,Henriot Cuvée des Enchanteleurs Brut Champagne 1998,Cuvée des Enchanteleurs Brut Champagne,Henriot,1998,4.4,475,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.274Z
3630450,29904677,Henriot Cuvée des Enchanteleurs Brut Champagne 1999,Cuvée des Enchanteleurs Brut Champagne,Henriot,1999,4.5,76,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.257Z
3630450,30707558,Henriot Cuvée des Enchanteleurs Brut Champagne 2000,Cuvée des Enchanteleurs Brut Champagne,Henriot,2000,4.4,535,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-des-enchanteleurs-brut-champagne/w/3630450,2026-02-17T14:10:29.161Z
2467245,6617747,Henriot Rosé Millésimé Brut Champagne 2002,Rosé Millésimé Brut Champagne,Henriot,2002,4.2,112,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.789Z
2467245,7868103,Henriot Rosé Millésimé Brut Champagne 2003,Rosé Millésimé Brut Champagne,Henriot,2003,4,28,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.683Z
2467245,9991172,Henriot Rosé Millésimé Brut Champagne 2005,Rosé Millésimé Brut Champagne,Henriot,2005,4.2,120,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.656Z
6492128,157730467,Henriot Cuvée Hemera Brut Champagne 2005,Cuvée Hemera Brut Champagne,Henriot,2005,4.4,554,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-hemera-brut-champagne/w/6492128,2026-02-17T14:10:36.643Z
2467245,9973258,Henriot Rosé Millésimé Brut Champagne 2006,Rosé Millésimé Brut Champagne,Henriot,2006,4.2,164,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.581Z
6492128,158541013,Henriot Cuvée Hemera Brut Champagne 2006,Cuvée Hemera Brut Champagne,Henriot,2006,4.3,738,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-hemera-brut-champagne/w/6492128,2026-02-17T14:10:36.584Z
2467245,9424189,Henriot Rosé Millésimé Brut Champagne 2008,Rosé Millésimé Brut Champagne,Henriot,2008,4.1,489,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.530Z
6492128,160916055,Henriot Cuvée Hemera Brut Champagne 2008,Cuvée Hemera Brut Champagne,Henriot,2008,4.4,314,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-hemera-brut-champagne/w/6492128,2026-02-17T14:10:36.537Z
2467245,74521245,Henriot Rosé Millésimé Brut Champagne 2009,Rosé Millésimé Brut Champagne,Henriot,2009,3.9,146,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.498Z
2467245,17230225,Henriot Rosé Millésimé Brut Champagne 2012,Rosé Millésimé Brut Champagne,Henriot,2012,4.2,374,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.472Z
6492128,170374761,Henriot Cuvée Hemera Brut Champagne 2013,Cuvée Hemera Brut Champagne,Henriot,2013,4.3,113,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-hemera-brut-champagne/w/6492128,2026-02-17T14:10:36.510Z
2467245,43911796,Henriot Rosé Millésimé Brut Champagne 2015,Rosé Millésimé Brut Champagne,Henriot,2015,4.2,31,Sparkling,Champagne,France,FALSE,https://www.vivino.com/rose-millesime-brut-champagne/w/2467245,2026-02-17T14:10:09.430Z
13184,1626850,Henriot Blanc Souverain Pur Chardonnay Brut Champagne N.V.,Blanc Souverain Pur Chardonnay Brut Champagne,Henriot,2024,4.2,252,Sparkling,Champagne,France,FALSE,https://www.vivino.com/blanc-souverain-pur-chardonnay-brut-champagne/w/13184,2026-02-17T14:10:42.597Z
2683269,9610519,Henriot Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle) N.V.,Cuve 38 Blanc de Blancs Champagne (La Réserve Perpétuelle),Henriot,2024,4.6,188,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuve-38-blanc-de-blancs-champagne-la-reserve-perpetuelle/w/2683269,2026-02-17T14:10:47.759Z
6009816,155801302,Henriot Réserve Privée Rosé Noire Champagne U.V.,Réserve Privée Rosé Noire Champagne,Henriot,2024,4.1,183,Sparkling,Champagne,France,FALSE,https://www.vivino.com/reserve-privee-rose-noire-champagne/w/6009816,2026-02-17T14:10:52.203Z
2146505,,Hervieux Dumez Special Club Brut Champagne,Special Club Brut Champagne,Hervieux Dumez,,4.2,791,Sparkling,Champagne,France,FALSE,https://www.vivino.com/special-club-brut-champagne-champagne/w/2146505,2026-02-17T15:07:56.878Z
6322321,,Heucq Pere & Fils Heritage Blanc de Meunier Champagne,Heritage Blanc de Meunier Champagne,Heucq Pere & Fils,,4.1,1507,Sparkling,Champagne,France,FALSE,https://www.vivino.com/heritage-blanc-de-meunier-champagne/w/6322321,2026-02-17T15:59:05.882Z
6771181,,Heucq Pere & Fils Héritage Assemblage Champagne,Héritage Assemblage Champagne,Heucq Pere & Fils,,4,562,Sparkling,Champagne,France,FALSE,https://www.vivino.com/heritage-assemblage-champagne/w/6771181,2026-02-17T15:59:08.964Z
6772214,,Heucq Pere & Fils Héritage Millésime Champagne,Héritage Millésime Champagne,Heucq Pere & Fils,,4.2,220,Sparkling,Champagne,France,FALSE,https://www.vivino.com/heritage-millesime-champagne/w/6772214,2026-02-17T15:59:11.317Z
6322415,,Heucq Pere & Fils Heritage Rosé de Meunier Champagne,Heritage Rosé de Meunier Champagne,Heucq Pere & Fils,,4,169,Sparkling,Champagne,France,FALSE,https://www.vivino.com/heritage-rose-de-meunier-champagne/w/6322415,2026-02-17T15:59:13.488Z
7410898,,Heucq Pere & Fils Héritage Blanc de Blancs Champagne,Héritage Blanc de Blancs Champagne,Heucq Pere & Fils,,4.1,163,Sparkling,Champagne,France,FALSE,https://www.vivino.com/heritage-blanc-de-blancs-champagne/w/7410898,2026-02-17T15:59:17.038Z
2428561,,Heucq Pere & Fils Presitge Brut Champagne,Presitge Brut Champagne,Heucq Pere & Fils,,4,152,Sparkling,Champagne,France,FALSE,https://www.vivino.com/champagne-a-cuisles-brut-presitge/w/2428561,2026-02-17T15:59:19.450Z
6893625,,Heucq Pere & Fils Hommage Parcellaire Les Roches Champagne,Hommage Parcellaire Les Roches Champagne,Heucq Pere & Fils,,4.2,105,Sparkling,Champagne,France,FALSE,https://www.vivino.com/hommage-parcellaire-les-roches-champagne/w/6893625,2026-02-17T15:59:21.654Z
7303272,,Heucq Pere & Fils Hommage Parcellaire La Sablonnière Champagne,Hommage Parcellaire La Sablonnière Champagne,Heucq Pere & Fils,,4.3,105,Sparkling,Champagne,France,FALSE,https://www.vivino.com/hommage-parcellaire-la-sablonniere-champagne/w/7303272,2026-02-17T15:59:24.611Z
2015198,,Heucq Pere & Fils Brut Rosé Champagne,Brut Rosé Champagne,Heucq Pere & Fils,,4.1,86,Sparkling,Champagne,France,FALSE,https://www.vivino.com/champagne-cuvee-atique-a-cuisles/w/2015198,2026-02-17T15:59:26.993Z
5805808,,Heucq Pere & Fils Cuvée Antique Brut Champagne,Cuvée Antique Brut Champagne,Heucq Pere & Fils,,4.2,81,Sparkling,Champagne,France,FALSE,https://www.vivino.com/champagne-cuvee-antique-brut/w/5805808,2026-02-17T15:59:29.810Z
9826743,,Heucq Pere & Fils Phase 1 Heritage Rosé de Meunier Champagne,Phase 1 Heritage Rosé de Meunier Champagne,Heucq Pere & Fils,,4.2,76,Sparkling,Champagne,France,FALSE,https://www.vivino.com/phase-1-heritage-rose-de-meunier-champagne/w/9826743,2026-02-17T15:59:33.780Z
10208964,,Heucq Pere & Fils Cuvée Oeuf Champagne,Cuvée Oeuf Champagne,Heucq Pere & Fils,,4.3,73,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-oeuf-champagne/w/10208964,2026-02-17T15:59:36.588Z
4205362,,Heucq Pere & Fils Cuvée Originel Brut Champagne,Cuvée Originel Brut Champagne,Heucq Pere & Fils,,4.2,74,Sparkling,Champagne,France,FALSE,https://www.vivino.com/cuvee-originel-brut-champagne/w/4205362,2026-02-17T15:59:39.032Z
11079335,,Heucq Pere & Fils Héritage Brut Nature Champagne,Héritage Brut Nature Champagne,Heucq Pere & Fils,,4.1,56,Sparkling,Champagne,France,FALSE,https://www.vivino.com/heritage-brut-nature-champagne/w/11079335,2026-02-17T15:59:41.778Z
9214930,,Heucq Pere & Fils Histoires HI.VIII Champagne,Histoires HI.VIII Champagne,Heucq Pere & Fils,,4.3,53,Sparkling,Champagne,France,FALSE,https://www.vivino.com/histoires-hi-viii-champagne/w/9214930,2026-02-17T15:59:44.614Z
7560518,,Heucq Pere & Fils Hommage Parcellaire Les Vignes Blanches Champagne,Hommage Parcellaire Les Vignes Blanches Champagne,Heucq Pere & Fils,,4.2,48,Sparkling,Champagne,France,FALSE,https://www.vivino.com/hommage-parcellaire-les-vignes-blanches-champagne/w/7560518,2026-02-17T15:59:47.568Z
6332765,,Heucq Pere & Fils H 60 Champagne,H 60 Champagne,Heucq Pere & Fils,,4.4,36,Sparkling,Champagne,France,FALSE,https://www.vivino.com/h-60-champagne/w/6332765,2026-02-17T15:59:50.759Z
3850257,45662730,Hubert Soreau Le Clos l'Abbé Brut Champagne U.V.,Le Clos l'Abbé Brut Champagne,Hubert Soreau,2005,4.3,188,Sparkling,Champagne,France,FALSE,https://www.vivino.com/le-clos-l-abbe-brut-champagne/w/3850257,2026-02-17T15:50:54.423Z
3850257,159019638,Hubert Soreau Le Clos l'Abbé Brut Champagne 2011,Le Clos l'Abbé Brut Champagne,Hubert Soreau,2011,4.3,61,Sparkling,Champagne,France,FALSE,https://www.vivino.com/le-clos-l-abbe-brut-champagne/w/3850257,2026-02-17T15:50:54.274Z
3850257,101080566,Hubert Soreau Le Clos l'Abbé Brut Champagne 2012,Le Clos l'Abbé Brut Champagne,Hubert Soreau,2012,4.2,35,Sparkling,Champagne,France,FALSE,https://www.vivino.com/le-clos-l-abbe-brut-champagne/w/3850257,2026-02-17T15:50:54.175Z
11186672,,Hugues Godmé Grands Jardins Le Blanc De Noirs Champagne,Grands Jardins Le Blanc De Noirs Champagne,Hugues Godmé,,4.1,223,Sparkling,Champagne,France,FALSE,https://www.vivino.com/grands-jardins-le-blanc-de-noirs-champagne/w/11186672,2026-02-17T14:49:53.628Z
11693771,,Hugues Godmé Jardins Premiers Le Blanc de Blancs Champagne,Jardins Premiers Le Blanc de Blancs Champagne,Hugues Godmé,,4.2,181,Sparkling,Champagne,France,FALSE,https://www.vivino.com/jardins-premiers-le-blanc-de-blancs-champagne/w/11693771,2026-02-17T14:49:56.484Z
11098146,,Hugues Godmé Jardins Premiers Les Terres d'Unions Champagne,Jardins Premiers Les Terres d'Unions Champagne,Hugues Godmé,,4.1,167,Sparkling,Champagne,France,FALSE,https://www.vivino.com/jardins-premiers-les-terres-d-unions-champagne/w/11098146,2026-02-17T14:49:59.717Z
12194939,176523030,Hugues Godmé Les Champs St Martin Les Hauts Lieux Terres de Champagne U.V.,Les Champs St Martin Les Hauts Lieux Terres de Champagne,Hugues Godmé,2010,4.2,26,Sparkling,Champagne,France,FALSE,https://www.vivino.com/les-champs-st-martin-les-hauts-lieux-terres-de-champagne/w/12194939,2026-02-17T14:50:34.040Z
11643992,174704819,Hugues Godmé Montagne Nord Les Bouquets Champagne U.V.,Montagne Nord Les Bouquets Champagne,Hugues Godmé,2012,4.3,51,Sparkling,Champagne,France,FALSE,https://www.vivino.com/montagne-nord-les-bouquets-champagne/w/11643992,2026-02-17T14:50:13.702Z
12928605,178991760,Hugues Godmé Les Bouquets Rosé de Maceration Champagne U.V.,Les Bouquets Rosé de Maceration Champagne,Hugues Godmé,2016,4.1,33,Sparkling,Champagne,France,FALSE,https://www.vivino.com/les-bouquets-rose-de-maceration-champagne/w/12928605,2026-02-17T14:50:27.168Z
12256375,176738745,Hugues Godmé Jardins Premiers La Réserve Champagne U.V.,Jardins Premiers La Réserve Champagne,Hugues Godmé,2024,4,124,Sparkling,Champagne,France,FALSE,https://www.vivino.com/jardins-premiers-la-reserve-champagne-champagne/w/12256375,2026-02-17T14:50:05.574Z
12241009,176684462,Hugues Godmé Grands Jardins Le Rosé Champagne U.V.,Grands Jardins Le Rosé Champagne,Hugues Godmé,2024,4.2,39,Sparkling,Champagne,France,FALSE,https://www.vivino.com/grands-jardins-le-rose-champagne/w/12241009,2026-02-17T14:50:19.857Z
2648888,,Huré Frères L'Invitation Brut Champagne,L'Invitation Brut Champagne,Huré Frères,,4.1,3514,Sparkling,Champagne,France,FALSE,https://www.vivino.com/l-invitation-brut-champagne/w/2648888,2026-02-17T15:32:36.084Z
2824278,,Huré Frères L'Insouciance Brut Rosé Champagne,L'Insouciance Brut Rosé Champagne,Huré Frères,,4,1170,Sparkling,Champagne,France,FALSE,https://www.vivino.com/l-insouciance-brut-rose-champagne/w/2824278,2026-02-17T15:32:40.657Z
2359535,,Huré Frères L'Inattendue Blanc de Blancs Brut Champagne,L'Inattendue Blanc de Blancs Brut Champagne,Huré Frères,,4.1,846,Sparkling,Champagne,France,FALSE,https://www.vivino.com/l-inattendue-blanc-de-blancs-brut-champagne/w/2359535,2026-02-17T15:32:44.806Z
4848465,,Huré Frères L'Instantanee Brut Champagne,L'Instantanee Brut Champagne,Huré Frères,,4.2,676,Sparkling,Champagne,France,FALSE,https://www.vivino.com/l-instantanee-brut-champagne/w/4848465,2026-02-17T15:32:47.585Z
6991005,,Huré Frères Memoire Champagne,Memoire Champagne,Huré Frères,,4.3,505,Sparkling,Champagne,France,FALSE,https://www.vivino.com/memoire-champagne/w/6991005,2026-02-17T15:32:50.370Z
9702770,,Huré Frères Instantanée Blanc de Noirs Champagne,Instantanée Blanc de Noirs Champagne,Huré Frères,,4.2,457,Sparkling,Champagne,France,FALSE,https://www.vivino.com/instantanee-blanc-de-noirs-champagne/w/9702770,2026-02-17T15:32:53.957Z
4401535,,Huré Frères 4 Elements Pinot Meunier Champagne,4 Elements Pinot Meunier Champagne,Huré Frères,,4.1,316,Sparkling,Champagne,France,FALSE,https://www.vivino.com/four-elements-pinot-meunier-champagne-champagne/w/4401535,2026-02-17T15:32:56.454Z
6230412,,Huré Frères 4 Éléments Pinot Noir Champagne,4 Éléments Pinot Noir Champagne,Huré Frères,,4.3,311,Sparkling,Champagne,France,FALSE,https://www.vivino.com/four-elements-pinot-noir-champagne/w/6230412,2026-02-17T15:33:00.358Z
